C1;H1;-0.79;0.5;1.0
C2;H2;5.19;0.5;1.0
C2;C10;-1.13;0.5;1.0
C3;H3;-1.55;0.5;1.0
C4;H4a;7.64;0.5;1.0
C4;H4s;-3.71;0.5;1.0
C5;H5;-16.79;0.5;1.0
C6;C8;1.17;0.5;1.0
C6;C9;-0.10;0.5;1.0
C7;H7a;15.74;0.5;1.0
C7;H7s;4.70;0.5;1.0
H1;H2;5.77;0.5;1.0
H1;H3;0.53;0.5;1.0
H1;H4a;0.12;0.5;1.0
H1;H4s;-0.12;0.5;1.0
H1;H5;-1.23;0.5;1.0
H1;H7a;0.80;0.5;1.0
H1;H7s;-4.30;0.5;1.0
H2;H3;-0.52;0.5;1.0
H2;H4a;-1.89;0.5;1.0
H2;H4s;-0.85;0.5;1.0
H2;H7a;-5.82;0.5;1.0
H2;H7s;-0.51;0.5;1.0
H3;H4a;-2.17;0.5;1.0
H3;H4s;-7.84;0.5;1.0
H3;H5;-0.60;0.5;1.0
H3;H7a;-0.19;0.5;1.0
H3;H7s;0.02;0.5;1.0
H4a;H4s;4.40;0.5;1.0
H4a;H5;4.65;0.5;1.0
H4a;H7a;-0.23;0.5;1.0
H4a;H7s;1.02;0.5;1.0
H4s;H5;1.20;0.5;1.0
H4s;H7a;-0.22;0.5;1.0
H4s;H7s;0.15;0.5;1.0
H5;H7a;-0.93;0.5;1.0
H5;H7s;-1.86;0.5;1.0
H7a;H7s;14.56;0.5;1.0
C1;C6;-0.35;0.5;1.0
C1;C7;-0.80;0.5;1.0
C2;C3;-0.09;0.5;1.0
C3;C4;-1.45;0.5;1.0
C4;C5;1.13;0.5;1.0
C5;C7;-0.44;0.5;1.0
