C1;H1;7.61;0.5;1.0
C2;H2;-15.54;0.5;1.0
C2;C10;-0.59;0.5;1.0
C3;H3;-12.09;0.5;1.0
C4;H4a;-4.93;0.5;1.0
C4;H4s;-12.43;0.5;1.0
C5;H5;-3.09;0.5;1.0
C6;C8;1.86;0.5;1.0
C6;C9;-1.16;0.5;1.0
C7;H7a;-0.52;0.5;1.0
C7;H7s;15.13;0.5;1.0
H1;H2;5.65;0.5;1.0
H1;H3;1.08;0.5;1.0
H1;H4a;0.52;0.5;1.0
H1;H4s;0.25;0.5;1.0
H1;H5;-0.31;0.5;1.0
H1;H7a;0.13;0.5;1.0
H1;H7s;-1.73;0.5;1.0
H2;H3;-2.18;0.5;1.0
H2;H4a;-0.50;0.5;1.0
H2;H4s;-0.75;0.5;1.0
H2;H7a;-0.59;0.5;1.0
H2;H7s;1.08;0.5;1.0
H3;H4a;-1.55;0.5;1.0
H3;H4s;-1.54;0.5;1.0
H3;H5;0.44;0.5;1.0
H3;H7a;-0.44;0.5;1.0
H3;H7s;0.32;0.5;1.0
H4a;H4s;-16.29;0.5;1.0
H4a;H5;5.29;0.5;1.0
H4a;H7a;0.90;0.5;1.0
H4a;H7s;1.86;0.5;1.0
H4s;H5;4.57;0.5;1.0
H4s;H7a;-1.01;0.5;1.0
H4s;H7s;0.31;0.5;1.0
H5;H7a;-2.54;0.5;1.0
H5;H7s;-2.12;0.5;1.0
H7a;H7s;17.27;0.5;1.0
C1;C6;-1.07;0.5;1.0
C1;C7;-0.65;0.5;1.0
C2;C3;0.61;0.5;1.0
C3;C4;-0.21;0.5;1.0
C4;C5;1.94;0.5;1.0
C5;C7;-1.09;0.5;1.0
