C1;H1;14.31;0.5;1.0
C2;H2;-11.11;0.5;1.0
C2;C10;-0.19;0.5;1.0
C3;H3;3.17;0.5;1.0
C4;H4a;-7.03;0.5;1.0
C4;H4s;6.15;0.5;1.0
C5;H5;-6.35;0.5;1.0
C6;C8;0.09;0.5;1.0
C6;C9;0.31;0.5;1.0
C7;H7a;-14.44;0.5;1.0
C7;H7s;9.31;0.5;1.0
H1;H2;-1.25;0.5;1.0
H1;H3;1.39;0.5;1.0
H1;H4a;0.60;0.5;1.0
H1;H4s;0.79;0.5;1.0
H1;H5;0.30;0.5;1.0
H1;H7a;-0.30;0.5;1.0
H1;H7s;-0.62;0.5;1.0
H2;H3;1.90;0.5;1.0
H2;H4a;0.52;0.5;1.0
H2;H4s;0.17;0.5;1.0
H2;H7a;-1.21;0.5;1.0
H2;H7s;-0.52;0.5;1.0
H3;H4a;-0.40;0.5;1.0
H3;H4s;-2.07;0.5;1.0
H3;H5;-0.15;0.5;1.0
H3;H7a;0.66;0.5;1.0
H3;H7s;0.48;0.5;1.0
H4a;H4s;-6.94;0.5;1.0
H4a;H5;-2.33;0.5;1.0
H4a;H7a;5.46;0.5;1.0
H4a;H7s;1.73;0.5;1.0
H4s;H5;3.15;0.5;1.0
H4s;H7a;0.97;0.5;1.0
H4s;H7s;1.11;0.5;1.0
H5;H7a;-2.06;0.5;1.0
H5;H7s;3.27;0.5;1.0
H7a;H7s;-4.00;0.5;1.0
C1;C6;-0.82;0.5;1.0
C1;C7;-0.21;0.5;1.0
C2;C3;1.38;0.5;1.0
C3;C4;-0.54;0.5;1.0
C4;C5;0.68;0.5;1.0
C5;C7;0.47;0.5;1.0
