C1;C2;0,19977;0,5;1,0
C1;C5;0,16638;0,5;1,0
C1;C9;-0,68718;0,5;1,0
C2;H2a;-9,7043;0,5;1,0
C2;H2s;21,712;0,5;1,0
C5;H5;12,377;0,5;1,0
C5;C6;-0,32996;0,5;1,0
C6;H6a;20,762;0,5;1,0
C6;H6s;-12,482;0,5;1,0
C6;C7;-0,39635;0,5;1,0
C7;H7;-4,0825;0,5;1,0
C7;C8;-0,83171;0,5;1,0
C7;C10;1,2624;0,5;1,0
C8;H8a;21,88;0,5;1,0
C8;H8s;-9,6847;0,5;1,0
C8;C9;-0,21975;0,5;1,0
C9;H9a;11,978;0,5;1,0
C9;H9s;-4,0607;0,5;1,0
C10;C11;-0,57742;0,5;1,0
C10;C12;-0,11042;0,5;1,0
H2a;H2s;6,0795;0,5;1,0
H2a;H5;1,3212;0,5;1,0
H2a;H9a;2,3683;0,5;1,0
H2a;H9s;-1,9641;0,5;1,0
H2s;H5;1,7303;0,5;1,0
H2s;H9a;1,2076;0,5;1,0
H2s;H9s;-0,33309;0,5;1,0
H5;H6a;-1,546;0,5;1,0
H5;H6s;-0,90504;0,5;1,0
H5;H8a;-1,8903;0,5;1,0
H5;H8s;-0,65407;0,5;1,0
H5;H9a;-8,0553;0,5;1,0
H5;H9s;-0,75991;0,5;1,0
H5;H7;-0,056465;0,5;1,0
H6a;H6s;7,1788;0,5;1,0
H6a;H7;2,3552;0,5;1,0
H6a;H8a;-6,6754;0,5;1,0
H6a;H8s;-1,0346;0,5;1,0
H6a;H9a;-1,1516;0,5;1,0
H6a;H9s;-0,28338;0,5;1,0
H6s;H7;-3,8655;0,5;1,0
H6s;H8a;-1,4027;0,5;1,0
H6s;H8s;-1,126;0,5;1,0
H6s;H9a;-0,77271;0,5;1,0
H6s;H9s;-0,61453;0,5;1,0
H7;H8a;1,2307;0,5;1,0
H7;H8s;-4,8912;0,5;1,0
H7;H9a;-0,26571;0,5;1,0
H7;H9s;-0,68601;0,5;1,0
H8a;H8s;10,243;0,5;1,0
H8a;H9a;-0,95777;0,5;1,0
H8a;H9s;1,5659;0,5;1,0
H8s;H9a;-0,65696;0,5;1,0
H8s;H9s;-0,90248;0,5;1,0
H9a;H9s;11,33;0,5;1,0
