C1;C2;-1,7737;0,5;1,0
C1;C5;0,41701;0,5;1,0
C1;C9;0,60032;0,5;1,0
C2;H2a;-8,3942;0,5;1,0
C2;H2s;37,084;0,5;1,0
C5;H5;28,869;0,5;1,0
C5;C6;-2,47;0,5;1,0
C6;H6a;28,027;0,5;1,0
C6;H6s;1,163;0,5;1,0
C6;C7;-0,11196;0,5;1,0
C7;H7;-23,07;0,5;1,0
C7;C8;0,59576;0,5;1,0
C7;C10;0,6902;0,5;1,0
C8;H8a;30,849;0,5;1,0
C8;H8s;-9,8263;0,5;1,0
C8;C9;-2,3638;0,5;1,0
C9;H9a;21,758;0,5;1,0
C9;H9s;-2,6357;0,5;1,0
C10;C11;1,0799;0,5;1,0
C10;C12;0,31221;0,5;1,0
H2a;H2s;21,221;0,5;1,0
H2a;H5;0,17682;0,5;1,0
H2a;H9a;1,155;0,5;1,0
H2a;H9s;-5,0149;0,5;1,0
H2s;H5;2,1787;0,5;1,0
H2s;H9a;2,2887;0,5;1,0
H2s;H9s;0,72851;0,5;1,0
H5;H6a;-11,027;0,5;1,0
H5;H6s;-1,2664;0,5;1,0
H5;H8a;-3,7882;0,5;1,0
H5;H8s;-0,98139;0,5;1,0
H5;H9a;-4,3069;0,5;1,0
H5;H9s;-0,218;0,5;1,0
H5;H7;-0,84469;0,5;1,0
H6a;H6s;26,148;0,5;1,0
H6a;H7;3,7716;0,5;1,0
H6a;H8a;-3,1923;0,5;1,0
H6a;H8s;-0,50954;0,5;1,0
H6a;H9a;-1,9983;0,5;1,0
H6a;H9s;-0,49634;0,5;1,0
H6s;H7;-3,904;0,5;1,0
H6s;H8a;0,22479;0,5;1,0
H6s;H8s;-0,54715;0,5;1,0
H6s;H9a;-0,47129;0,5;1,0
H6s;H9s;-0,50844;0,5;1,0
H7;H8a;5,2241;0,5;1,0
H7;H8s;-1,5744;0,5;1,0
H7;H9a;-0,75625;0,5;1,0
H7;H9s;-1,5627;0,5;1,0
H8a;H8s;17,123;0,5;1,0
H8a;H9a;-10,292;0,5;1,0
H8a;H9s;-0,98002;0,5;1,0
H8s;H9a;-3,5524;0,5;1,0
H8s;H9s;-10,701;0,5;1,0
H9a;H9s;18,679;0,5;1,0
