C1;C6;-1,3928;0,5;1,0
C2;C3;1,3138;0,5;1,0
C2;C10;-1,8324;0,5;1,0
C3;H3a;-3,9901;0,5;1,0
C3;H3s;-2,1632;0,5;1,0
C3;C4;-1,1216;0,5;1,0
C4;H4a;-20,7;0,5;1,0
C4;H4s;31,86;0,5;1,0
C4;C5;0,51747;0,5;1,0
C5;H5;-7,9147;0,5;1,0
C5;C6;2,1855;0,5;1,0
C5;C7;-1,9672;0,5;1,0
C6;H6a;-18,216;0,5;1,0
C6;H6s;5,559;0,5;1,0
C7;C8;1,0381;0,5;1,0
C7;C9;1,3527;0,5;1,0
H3a;H3s;1,3336;0,5;1,0
H3a;H4a;-4,651;0,5;1,0
H3a;H4s;2,3762;0,5;1,0
H3a;H5;-0,87054;0,5;1,0
H3a;H6a;-2,4222;0,5;1,0
H3s;H4a;-5,6851;0,5;1,0
H3s;H4s;-5,0296;0,5;1,0
H3s;H5;-1,4614;0,5;1,0
H4a;H4s;-0,33769;0,5;1,0
H4a;H5;-1,9837;0,5;1,0
H4a;H6a;11,182;0,5;1,0
H4a;H6s;2,2136;0,5;1,0
H4s;H5;0,99553;0,5;1,0
H4s;H6a;2,2925;0,5;1,0
H4s;H6s;1,7266;0,5;1,0
H5;H6a;1,9971;0,5;1,0
H5;H6s;11,039;0,5;1,0
H6a;H6s;-1,3228;0,5;1,0
C1;H6a;-2,7352;0,5;1,0
C2;H3s;2,9139;0,5;1,0
C3;H4s;1,7163;0,5;1,0
C4;H3a;-0,38341;0,5;1,0
C4;H5;-1,2203;0,5;1,0
C5;H4a;-0,29027;0,5;1,0
C5;H6a;-0,044578;0,5;1,0
C6;H5;2,5284;0,5;1,0
C7;H5;-2,2512;0,5;1,0
