C1;C6;-1,1255;0,5;1,0
C2;C3;1,3399;0,5;1,0
C2;C10;-0,65246;0,5;1,0
C3;H3a;-7,739;0,5;1,0
C3;H3s;3,0944;0,5;1,0
C3;C4;-1,0988;0,5;1,0
C4;H4a;2,27;0,5;1,0
C4;H4s;2,5425;0,5;1,0
C4;C5;0,92899;0,5;1,0
C5;H5;-15,819;0,5;1,0
C5;C6;0,075626;0,5;1,0
C5;C7;0,052785;0,5;1,0
C6;H6a;3,5954;0,5;1,0
C6;H6s;9,0684;0,5;1,0
C7;C8;1,2883;0,5;1,0
C7;C9;0,1788;0,5;1,0
H3a;H3s;-1,7336;0,5;1,0
H3a;H4a;-4,7021;0,5;1,0
H3a;H4s;-2,5109;0,5;1,0
H3a;H5;-0,893;0,5;1,0
H3a;H6a;-0,42639;0,5;1,0
H3s;H4a;-1,0143;0,5;1,0
H3s;H4s;-4,9996;0,5;1,0
H3s;H5;-0,65382;0,5;1,0
H4a;H4s;-1,772;0,5;1,0
H4a;H5;0,14903;0,5;1,0
H4a;H6a;5,0201;0,5;1,0
H4a;H6s;1,6834;0,5;1,0
H4s;H5;2,4117;0,5;1,0
H4s;H6a;0,61564;0,5;1,0
H4s;H6s;0,80653;0,5;1,0
H5;H6a;-1,8874;0,5;1,0
H5;H6s;1,1762;0,5;1,0
H6a;H6s;9,5469;0,5;1,0
C1;H6a;-0,42443;0,5;1,0
C2;H3s;1,8413;0,5;1,0
C3;H4s;-1,1131;0,5;1,0
C4;H3a;-1,8654;0,5;1,0
C4;H5;-0,41328;0,5;1,0
C5;H4a;1,2232;0,5;1,0
C5;H6a;-0,27839;0,5;1,0
C6;H5;-0,9621;0,5;1,0
C7;H5;-0,81571;0,5;1,0
