C1;C6;-1,3734;0,5;1,0
C2;C3;1,3122;0,5;1,0
C2;C10;-1,8599;0,5;1,0
C3;H3a;-3,4494;0,5;1,0
C3;H3s;-2,7173;0,5;1,0
C3;C4;-1,0996;0,5;1,0
C4;H4a;-21,275;0,5;1,0
C4;H4s;31,347;0,5;1,0
C4;C5;0,57579;0,5;1,0
C5;H5;-7,1194;0,5;1,0
C5;C6;2,136;0,5;1,0
C5;C7;-2,0268;0,5;1,0
C6;H6a;-18,628;0,5;1,0
C6;H6s;6,138;0,5;1,0
C7;C8;1,0703;0,5;1,0
C7;C9;1,2899;0,5;1,0
H3a;H3s;0,75967;0,5;1,0
H3a;H4a;-4,5611;0,5;1,0
H3a;H4s;2,458;0,5;1,0
H3a;H5;-0,78677;0,5;1,0
H3a;H6a;-2,3762;0,5;1,0
H3s;H4a;-5,7869;0,5;1,0
H3s;H4s;-4,9241;0,5;1,0
H3s;H5;-1,4011;0,5;1,0
H4a;H4s;-0,9091;0,5;1,0
H4a;H5;-1,7198;0,5;1,0
H4a;H6a;11,049;0,5;1,0
H4a;H6s;2,2263;0,5;1,0
H4s;H5;1,1769;0,5;1,0
H4s;H6a;2,2236;0,5;1,0
H4s;H6s;1,7065;0,5;1,0
H5;H6a;2,0086;0,5;1,0
H5;H6s;10,883;0,5;1,0
H6a;H6s;-0,88971;0,5;1,0
C1;H6a;-2,8026;0,5;1,0
C2;H3s;2,9117;0,5;1,0
C3;H4s;1,7283;0,5;1,0
C4;H3a;-0,2855;0,5;1,0
C4;H5;-1,0832;0,5;1,0
C5;H4a;-0,24241;0,5;1,0
C5;H6a;-0,10838;0,5;1,0
C6;H5;2,5335;0,5;1,0
C7;H5;-2,2829;0,5;1,0
