C1;C6;1,1215;0,5;1,0
C2;C3;-1,2806;0,5;1,0
C2;C10;0,81931;0,5;1,0
C3;H3a;8,2648;0,5;1,0
C3;H3s;-6,4551;0,5;1,0
C3;C4;1,1268;0,5;1,0
C4;H4a;0,55463;0,5;1,0
C4;H4s;2,535;0,5;1,0
C4;C5;-1,5032;0,5;1,0
C5;H5;14,288;0,5;1,0
C5;C6;0,30922;0,5;1,0
C5;C7;0,21631;0,5;1,0
C6;H6a;-0,91677;0,5;1,0
C6;H6s;-16,808;0,5;1,0
C7;C8;-1,5795;0,5;1,0
C7;C9;0,03891;0,5;1,0
H3a;H3s;4,6157;0,5;1,0
H3a;H4a;4,8994;0,5;1,0
H3a;H4s;3,2386;0,5;1,0
H3a;H5;0,47607;0,5;1,0
H3a;H6a;-0,83986;0,5;1,0
H3s;H4a;0,78962;0,5;1,0
H3s;H4s;5,0905;0,5;1,0
H3s;H5;0,0023995;0,5;1,0
H4a;H4s;4,5798;0,5;1,0
H4a;H5;-1,5211;0,5;1,0
H4a;H6a;-5,3286;0,5;1,0
H4a;H6s;-1,9672;0,5;1,0
H4s;H5;-5,1433;0,5;1,0
H4s;H6a;-0,48417;0,5;1,0
H4s;H6s;-0,88549;0,5;1,0
H5;H6a;2,7807;0,5;1,0
H5;H6s;0,56373;0,5;1,0
H6a;H6s;-11,625;0,5;1,0
C1;H6a;0,75701;0,5;1,0
C2;H3s;-2,2009;0,5;1,0
C3;H4s;1,7631;0,5;1,0
C4;H3a;1,7912;0,5;1,0
C4;H5;-0,62105;0,5;1,0
C5;H4a;-1,4182;0,5;1,0
C5;H6a;0,64456;0,5;1,0
C6;H5;1,6001;0,5;1,0
C7;H5;1,001;0,5;1,0
