C1;C14;0.097;1.00;1.00
C2;H2;7.959;1.00;1.00
C3;H3;-2.407;1.00;1.00
C5;C15;0.915;1.00;1.00
C7;H7;3.319;1.00;1.00
C8;H8;0.821;1.00;1.00
C9;H9b;-11.018;1.00;1.00
C10;H10a;12.041;1.00;1.00
C10;H10b;-2.882;1.00;1.00
C11;H11;4.475;1.00;1.00
C11;C13;-0.517;1.00;1.00
H2;H3;3.754;1.00;1.00
H2;H10a;0.248;1.00;1.00
H2;H10b;0.401;1.00;1.00
H7;H8;-1.779;1.00;1.00
H7;H9a;-1.042;1.00;1.00
H7;H9b;-1.460;1.00;1.00
H9a;H10a;-1.924;1.00;1.00
H9a;H10b;-0.546;1.00;1.00
H9a;H9b;-11.862;1.00;1.00
H9b;H10a;0.848;1.00;1.00
H9b;H10b;0.750;1.00;1.00
H10a;H10b;14.194;1.00;1.00
