C1;C14;-0.182;1.00;1.00
C2;H2;0.035;1.00;1.00
C3;H3;0.388;1.00;1.00
C5;C15;-0.027;1.00;1.00
C7;H7;-2.748;1.00;1.00
C8;H8;-2.817;1.00;1.00
C9;H9b;2.425;1.00;1.00
C10;H10a;-0.610;1.00;1.00
C10;H10b;-2.228;1.00;1.00
C11;H11;-3.297;1.00;1.00
C11;C13;0.233;1.00;1.00
H2;H3;-0.835;1.00;1.00
H2;H10a;0.377;1.00;1.00
H2;H10b;0.481;1.00;1.00
H7;H8;-0.003;1.00;1.00
H7;H9a;0.319;1.00;1.00
H7;H9b;0.213;1.00;1.00
H9a;H10a;0.140;1.00;1.00
H9a;H10b;-0.423;1.00;1.00
H9a;H9b;0.603;1.00;1.00
H9b;H10a;0.672;1.00;1.00
H9b;H10b;-0.193;1.00;1.00
H10a;H10b;-2.619;1.00;1.00
