C1;C14;1.314;1.00;1.00
C2;H2;-10.514;1.00;1.00
C3;H3;-2.262;1.00;1.00
C5;C15;-0.864;1.00;1.00
C7;H7;14.986;1.00;1.00
C8;H8;12.944;1.00;1.00
C9;H9b;-6.390;1.00;1.00
C10;H10a;-4.932;1.00;1.00
C10;H10b;11.264;1.00;1.00
C11;H11;13.963;1.00;1.00
C11;C13;0.573;1.00;1.00
H2;H3;2.188;1.00;1.00
H2;H10a;1.208;1.00;1.00
H2;H10b;1.607;1.00;1.00
H7;H8;1.255;1.00;1.00
H7;H9a;-4.960;1.00;1.00
H7;H9b;-1.406;1.00;1.00
H9a;H10a;-2.659;1.00;1.00
H9a;H10b;0.966;1.00;1.00
H9a;H9b;2.883;1.00;1.00
H9b;H10a;1.185;1.00;1.00
H9b;H10b;1.671;1.00;1.00
H10a;H10b;14.177;1.00;1.00
