C1;C14;-1.470;1.00;1.00
C2;H2;-0.965;1.00;1.00
C3;H3;9.537;1.00;1.00
C5;C15;-0.150;1.00;1.00
C7;H7;-14.766;1.00;1.00
C8;H8;-12.148;1.00;1.00
C9;H9b;5.998;1.00;1.00
C10;H10a;-4.016;1.00;1.00
C10;H10b;-12.945;1.00;1.00
C11;H11;-10.492;1.00;1.00
C11;C13;-0.224;1.00;1.00
H2;H3;1.912;1.00;1.00
H2;H10a;4.333;1.00;1.00
H2;H10b;-0.334;1.00;1.00
H7;H8;-2.295;1.00;1.00
H7;H9a;2.992;1.00;1.00
H7;H9b;0.534;1.00;1.00
H9a;H10a;2.404;1.00;1.00
H9a;H10b;-0.049;1.00;1.00
H9a;H9b;-9.163;1.00;1.00
H9b;H10a;1.062;1.00;1.00
H9b;H10b;4.247;1.00;1.00
H10a;H10b;-14.603;1.00;1.00
