C1;H1;-14.548;0.5;1.0
C2;H2;26.84;0.5;1.0
C3;H3;21.562;0.5;1.0
C4;H4;-14.83;0.5;1.0
H1;H2;7.0906;0.5;1.0
H2;H3;-4.9909;0.5;1.0
H3;H4;8.7231;0.5;1.0
C8;H8;4.7456;0.5;1.0
C11;H11a;-6.3059;0.5;1.0
C11;H11b;-11.812;0.5;1.0
H11a;H11b;-10.206;0.5;1.0
C12;H12;-12.972;0.5;1.0
H11a;H12;-8.2718;0.5;1.0
H11b;H12;-5.3474;0.5;1.0
C13;H13;10.046;0.5;1.0
H12;H13;10.662;0.5;1.0
C14;H14;-9.8079;0.5;1.0
H13;H14;1.6527;0.5;1.0
C15;H15a;-23.155;0.5;1.0
C15;H15b;13.814;0.5;1.0
H15a;H15b;1.0743;0.5;1.0
H14;H15a;2.086;0.5;1.0
H14;H15b;10.889;0.5;1.0
C16;H16;19.113;0.5;1.0
H15a;H16;1.0758;0.5;1.0
H15b;H16;-2.2365;0.5;1.0
C17;H17a;18.485;0.5;1.0
C17;H17b;-28.279;0.5;1.0
H17a;H17b;-6.9386;0.5;1.0
C18;H18a;-8.2228;0.5;1.0
C18;H18b;16.833;0.5;1.0
H18a;H18b;0.9074;0.5;1.0
H17a;H18a;10.143;0.5;1.0
H17a;H18b;6.4264;0.5;1.0
H17b;H18a;-0.92831;0.5;1.0
H17b;H18b;7.2393;0.5;1.0
C20;H20a;-27.92;0.5;1.0
C20;H20b;8.8368;0.5;1.0
H20a;H20b;-12.737;0.5;1.0
C22;H22;8.9365;0.5;1.0
C23;H23a;27.627;0.5;1.0
C23;H23b;-19.962;0.5;1.0
H23a;H23b;-3.3598;0.5;1.0
H22;H23a;-1.9231;0.5;1.0
H22;H23b;-1.6433;0.5;1.0
