C1;H1;-6.8008;0.5;1.0
C2;H2;6.8452;0.5;1.0
C3;H3;11.139;0.5;1.0
C4;H4;-6.9824;0.5;1.0
H1;H2;3.7111;0.5;1.0
H2;H3;-2.3571;0.5;1.0
H3;H4;2.1955;0.5;1.0
C8;H8;3.305;0.5;1.0
C11;H11a;-0.054854;0.5;1.0
C11;H11b;-3.0164;0.5;1.0
H11a;H11b;1.645;0.5;1.0
C12;H12;-2.7069;0.5;1.0
H11a;H12;-4.4248;0.5;1.0
H11b;H12;-2.4635;0.5;1.0
C13;H13;8.7376;0.5;1.0
H12;H13;2.7893;0.5;1.0
C14;H14;-2.8858;0.5;1.0
H13;H14;0.50405;0.5;1.0
C15;H15a;-12.437;0.5;1.0
C15;H15b;10.908;0.5;1.0
H15a;H15b;2.6943;0.5;1.0
H14;H15a;-0.23638;0.5;1.0
H14;H15b;3.5374;0.5;1.0
C16;H16;3.4034;0.5;1.0
H15a;H16;0.095607;0.5;1.0
H15b;H16;0.27221;0.5;1.0
C17;H17a;4.0828;0.5;1.0
C17;H17b;-15.409;0.5;1.0
H17a;H17b;-7.5279;0.5;1.0
C18;H18a;2.4333;0.5;1.0
C18;H18b;2.4188;0.5;1.0
H18a;H18b;-0.065442;0.5;1.0
H17a;H18a;4.8944;0.5;1.0
H17a;H18b;2.1372;0.5;1.0
H17b;H18a;0.045888;0.5;1.0
H17b;H18b;2.6539;0.5;1.0
C20;H20a;-15.192;0.5;1.0
C20;H20b;8.8443;0.5;1.0
H20a;H20b;-4.9984;0.5;1.0
C22;H22;9.6093;0.5;1.0
C23;H23a;9.0001;0.5;1.0
C23;H23b;-5.4434;0.5;1.0
H23a;H23b;-0.19689;0.5;1.0
H22;H23a;-0.68388;0.5;1.0
H22;H23b;0.51379;0.5;1.0
