C1;H1;-8.2367;0.5;1.0
C2;H2;18.027;0.5;1.0
C3;H3;1.0763;0.5;1.0
C4;H4;-8.2795;0.5;1.0
H1;H2;0.2671;0.5;1.0
H2;H3;-2.7565;0.5;1.0
H3;H4;5.8919;0.5;1.0
C8;H8;5.2501;0.5;1.0
C11;H11a;-9.1859;0.5;1.0
C11;H11b;-1.1058;0.5;1.0
H11a;H11b;-11.272;0.5;1.0
C12;H12;-7.0391;0.5;1.0
H11a;H12;-2.6013;0.5;1.0
H11b;H12;-0.98507;0.5;1.0
C13;H13;-0.68117;0.5;1.0
H12;H13;6.605;0.5;1.0
C14;H14;-4.1679;0.5;1.0
H13;H14;-0.74727;0.5;1.0
C15;H15a;-6.4904;0.5;1.0
C15;H15b;-2.8548;0.5;1.0
H15a;H15b;-8.1464;0.5;1.0
H14;H15a;2.1135;0.5;1.0
H14;H15b;5.5127;0.5;1.0
C16;H16;15.303;0.5;1.0
H15a;H16;0.7593;0.5;1.0
H15b;H16;-2.8474;0.5;1.0
C17;H17a;11.977;0.5;1.0
C17;H17b;-3.1416;0.5;1.0
H17a;H17b;5.7564;0.5;1.0
C18;H18a;-13.197;0.5;1.0
C18;H18b;14.597;0.5;1.0
H18a;H18b;-1.0567;0.5;1.0
H17a;H18a;2.152;0.5;1.0
H17a;H18b;3.2055;0.5;1.0
H17b;H18a;-2.4229;0.5;1.0
H17b;H18b;2.0568;0.5;1.0
C20;H20a;-2.6524;0.5;1.0
C20;H20b;-2.4954;0.5;1.0
H20a;H20b;1.0605;0.5;1.0
C22;H22;-5.1677;0.5;1.0
C23;H23a;17.008;0.5;1.0
C23;H23b;-7.5844;0.5;1.0
H23a;H23b;2.6779;0.5;1.0
H22;H23a;-2.025;0.5;1.0
H22;H23b;-2.5752;0.5;1.0
