C1;H1;7.0308;0.5;1.0
C2;H2;2.2009;0.5;1.0
C3;H3;-9.1307;0.5;1.0
C4;H4;7.1647;0.5;1.0
H1;H2;-3.1049;0.5;1.0
H2;H3;2.323;0.5;1.0
H3;H4;0.84784;0.5;1.0
C8;H8;-15.671;0.5;1.0
C11;H11a;9.6269;0.5;1.0
C11;H11b;-12.345;0.5;1.0
H11a;H11b;-3.5617;0.5;1.0
C12;H12;5.962;0.5;1.0
H11a;H12;1.0157;0.5;1.0
H11b;H12;0.20978;0.5;1.0
C13;H13;-16.513;0.5;1.0
H12;H13;2.7885;0.5;1.0
C14;H14;8.4511;0.5;1.0
H13;H14;-0.20203;0.5;1.0
C15;H15a;2.7456;0.5;1.0
C15;H15b;-15.19;0.5;1.0
H15a;H15b;-3.9586;0.5;1.0
H14;H15a;3.8969;0.5;1.0
H14;H15b;0.81232;0.5;1.0
C16;H16;4.5062;0.5;1.0
H15a;H16;3.5788;0.5;1.0
H15b;H16;3.1093;0.5;1.0
C17;H17a;10.791;0.5;1.0
C17;H17b;0.42999;0.5;1.0
H17a;H17b;3.4756;0.5;1.0
C18;H18a;0.94232;0.5;1.0
C18;H18b;4.3463;0.5;1.0
H18a;H18b;12.508;0.5;1.0
H17a;H18a;-4.1411;0.5;1.0
H17a;H18b;0.13241;0.5;1.0
H17b;H18a;-0.58089;0.5;1.0
H17b;H18b;0.029432;0.5;1.0
C20;H20a;-0.12586;0.5;1.0
C20;H20b;-16.266;0.5;1.0
H20a;H20b;-11.122;0.5;1.0
C22;H22;-15.068;0.5;1.0
C23;H23a;-7.9286;0.5;1.0
C23;H23b;-2.0274;0.5;1.0
H23a;H23b;-13.578;0.5;1.0
H22;H23a;4.2619;0.5;1.0
H22;H23b;-0.079064;0.5;1.0
