C1;H1;2,976;0,5;1,0
C1;C6;0,001;0,5;1,0
C1;C7;0,397;0,5;1,0
C1;C2;-1,390;0,5;1,0
C2;C10;-1,243;0,5;1,0
C3;H3a;12,404;0,5;1,0
C3;H3s;-6,238;0,5;1,0
C3;C4;-1,041;0,5;1,0
C4;H4a;10,437;0,5;1,0
C4;H4s;9,583;0,5;1,0
C4;C5;-0,851;0,5;1,0
C5;H5;-11,978;0,5;1,0
C5;C6;0,872;0,5;1,0
C5;C7;0,505;0,5;1,0
C6;C8;-1,010;0,5;1,0
C6;C9;0,732;0,5;1,0
C7;H7a;6,797;0,5;1,0
C7;H7s;-10,995;0,5;1,0
C10;H10a;-14,245;0,5;1,0
C10;H10s;3,872;0,5;1,0
H1;H3a;0,110;0,5;1,0
H1;H3s;-0,202;0,5;1,0
H1;H7a;2,052;0,5;1,0
H1;H7s;-0,461;0,5;1,0
H1;H10a;-1,428;0,5;1,0
H1;H10s;-5,518;0,5;1,0
H3a;H3s;9,713;0,5;1,0
H3a;H4a;-3,644;0,5;1,0
H3a;H4s;0,457;0,5;1,0
H3a;H5;-1,172;0,5;1,0
H3a;H7a;-3,987;0,5;1,0
H3a;H7s;-1,039;0,5;1,0
H3a;H10a;0,316;0,5;1,0
H3a;H10s;0,574;0,5;1,0
H3s;H4a;-2,115;0,5;1,0
H3s;H4s;-4,991;0,5;1,0
H3s;H5;-1,093;0,5;1,0
H3s;H7a;-0,306;0,5;1,0
H3s;H7s;-0,426;0,5;1,0
H3s;H10a;-0,337;0,5;1,0
H3s;H10s;0,313;0,5;1,0
H4a;H4s;13,848;0,5;1,0
H4a;H5;-3,276;0,5;1,0
H4a;H7a;0,753;0,5;1,0
H4a;H7s;-0,144;0,5;1,0
H4a;H10a;-0,238;0,5;1,0
H4a;H10s;0,024;0,5;1,0
H4s;H5;-3,134;0,5;1,0
H4s;H7a;0,730;0,5;1,0
H4s;H7s;0,048;0,5;1,0
H4s;H10a;-0,425;0,5;1,0
H4s;H10s;-0,039;0,5;1,0
H5;H7a;-0,067;0,5;1,0
H5;H7s;1,209;0,5;1,0
H5;H10a;-0,360;0,5;1,0
H5;H10s;-0,231;0,5;1,0
H7a;H7s;-7,852;0,5;1,0
H7a;H10a;-0,400;0,5;1,0
H7a;H10s;0,036;0,5;1,0
H7s;H10a;-0,434;0,5;1,0
H7s;H10s;-0,463;0,5;1,0
H10a;H10s;-2,968;0,5;1,0
