C1;H1;-6,925;0,5;1,0
C1;C6;1,180;0,5;1,0
C1;C7;-1,425;0,5;1,0
C1;C2;0,353;0,5;1,0
C2;C10;-1,669;0,5;1,0
C3;H3a;12,874;0,5;1,0
C3;H3s;-8,546;0,5;1,0
C3;C4;0,090;0,5;1,0
C4;H4a;-7,159;0,5;1,0
C4;H4s;2,672;0,5;1,0
C4;C5;0,350;0,5;1,0
C5;H5;-5,341;0,5;1,0
C5;C6;-0,557;0,5;1,0
C5;C7;0,314;0,5;1,0
C6;C8;0,857;0,5;1,0
C6;C9;-0,713;0,5;1,0
C7;H7a;18,744;0,5;1,0
C7;H7s;-2,712;0,5;1,0
C10;H10a;3,212;0,5;1,0
C10;H10s;-6,172;0,5;1,0
H1;H3a;0,405;0,5;1,0
H1;H3s;-0,028;0,5;1,0
H1;H7a;-1,370;0,5;1,0
H1;H7s;-5,376;0,5;1,0
H1;H10a;0,140;0,5;1,0
H1;H10s;-2,033;0,5;1,0
H3a;H3s;-5,418;0,5;1,0
H3a;H4a;0,372;0,5;1,0
H3a;H4s;3,015;0,5;1,0
H3a;H5;1,101;0,5;1,0
H3a;H7a;-1,328;0,5;1,0
H3a;H7s;0,360;0,5;1,0
H3a;H10a;-3,067;0,5;1,0
H3a;H10s;-0,893;0,5;1,0
H3s;H4a;-3,760;0,5;1,0
H3s;H4s;2,821;0,5;1,0
H3s;H5;-0,016;0,5;1,0
H3s;H7a;-0,967;0,5;1,0
H3s;H7s;-0,214;0,5;1,0
H3s;H10a;-3,220;0,5;1,0
H3s;H10s;-0,724;0,5;1,0
H4a;H4s;0,210;0,5;1,0
H4a;H5;4,806;0,5;1,0
H4a;H7a;-0,872;0,5;1,0
H4a;H7s;-0,229;0,5;1,0
H4a;H10a;-0,595;0,5;1,0
H4a;H10s;-0,409;0,5;1,0
H4s;H5;-1,991;0,5;1,0
H4s;H7a;-0,053;0,5;1,0
H4s;H7s;-0,353;0,5;1,0
H4s;H10a;-0,204;0,5;1,0
H4s;H10s;-0,297;0,5;1,0
H5;H7a;2,895;0,5;1,0
H5;H7s;-0,253;0,5;1,0
H5;H10a;-0,132;0,5;1,0
H5;H10s;-0,265;0,5;1,0
H7a;H7s;13,858;0,5;1,0
H7a;H10a;-0,875;0,5;1,0
H7a;H10s;-1,130;0,5;1,0
H7s;H10a;-0,272;0,5;1,0
H7s;H10s;-0,686;0,5;1,0
H10a;H10s;2,049;0,5;1,0
