C1;H1;-12,523;0,5;1,0
C1;C6;0,872;0,5;1,0
C1;C7;0,108;0,5;1,0
C1;C2;0,003;0,5;1,0
C2;C10;1,027;0,5;1,0
C3;H3a;6,011;0,5;1,0
C3;H3s;-5,758;0,5;1,0
C3;C4;1,046;0,5;1,0
C4;H4a;-3,487;0,5;1,0
C4;H4s;-1,118;0,5;1,0
C4;C5;-0,661;0,5;1,0
C5;H5;10,327;0,5;1,0
C5;C6;-0,349;0,5;1,0
C5;C7;-0,128;0,5;1,0
C6;C8;-0,160;0,5;1,0
C6;C9;-0,186;0,5;1,0
C7;H7a;6,304;0,5;1,0
C7;H7s;-5,435;0,5;1,0
C10;H10a;-0,942;0,5;1,0
C10;H10s;-13,197;0,5;1,0
H1;H3a;-0,914;0,5;1,0
H1;H3s;-0,918;0,5;1,0
H1;H7a;-0,877;0,5;1,0
H1;H7s;0,996;0,5;1,0
H1;H10a;-0,037;0,5;1,0
H1;H10s;2,599;0,5;1,0
H3a;H3s;-1,072;0,5;1,0
H3a;H4a;4,246;0,5;1,0
H3a;H4s;1,966;0,5;1,0
H3a;H5;1,058;0,5;1,0
H3a;H7a;-1,831;0,5;1,0
H3a;H7s;-0,250;0,5;1,0
H3a;H10a;0,220;0,5;1,0
H3a;H10s;-0,598;0,5;1,0
H3s;H4a;1,595;0,5;1,0
H3s;H4s;5,334;0,5;1,0
H3s;H5;0,491;0,5;1,0
H3s;H7a;-0,539;0,5;1,0
H3s;H7s;-0,244;0,5;1,0
H3s;H10a;-0,505;0,5;1,0
H3s;H10s;-1,170;0,5;1,0
H4a;H4s;2,373;0,5;1,0
H4a;H5;0,058;0,5;1,0
H4a;H7a;-2,646;0,5;1,0
H4a;H7s;-1,404;0,5;1,0
H4a;H10a;0,203;0,5;1,0
H4a;H10s;-0,082;0,5;1,0
H4s;H5;-1,081;0,5;1,0
H4s;H7a;-0,469;0,5;1,0
H4s;H7s;-0,746;0,5;1,0
H4s;H10a;0,431;0,5;1,0
H4s;H10s;-0,067;0,5;1,0
H5;H7a;2,177;0,5;1,0
H5;H7s;-1,828;0,5;1,0
H5;H10a;0,274;0,5;1,0
H5;H10s;0,200;0,5;1,0
H7a;H7s;1,026;0,5;1,0
H7a;H10a;0,231;0,5;1,0
H7a;H10s;0,152;0,5;1,0
H7s;H10a;0,153;0,5;1,0
H7s;H10s;0,313;0,5;1,0
H10a;H10s;-10,127;0,5;1,0
