C1;H1;-8,297;0,5;1,0
C1;C6;0,794;0,5;1,0
C1;C7;0,062;0,5;1,0
C1;C2;-0,060;0,5;1,0
C2;C10;1,077;0,5;1,0
C3;H3a;4,543;0,5;1,0
C3;H3s;-9,085;0,5;1,0
C3;C4;1,066;0,5;1,0
C4;H4a;-0,872;0,5;1,0
C4;H4s;-4,676;0,5;1,0
C4;C5;-0,584;0,5;1,0
C5;H5;10,501;0,5;1,0
C5;C6;-0,097;0,5;1,0
C5;C7;-0,257;0,5;1,0
C6;C8;-0,065;0,5;1,0
C6;C9;-0,630;0,5;1,0
C7;H7a;6,933;0,5;1,0
C7;H7s;-6,992;0,5;1,0
C10;H10a;-1,593;0,5;1,0
C10;H10s;-8,245;0,5;1,0
H1;H3a;-0,539;0,5;1,0
H1;H3s;-0,776;0,5;1,0
H1;H7a;-0,252;0,5;1,0
H1;H7s;0,913;0,5;1,0
H1;H10a;-0,144;0,5;1,0
H1;H10s;1,907;0,5;1,0
H3a;H3s;-5,664;0,5;1,0
H3a;H4a;4,562;0,5;1,0
H3a;H4s;1,706;0,5;1,0
H3a;H5;1,038;0,5;1,0
H3a;H7a;-2,510;0,5;1,0
H3a;H7s;-0,252;0,5;1,0
H3a;H10a;0,373;0,5;1,0
H3a;H10s;-0,226;0,5;1,0
H3s;H4a;1,299;0,5;1,0
H3s;H4s;5,274;0,5;1,0
H3s;H5;0,394;0,5;1,0
H3s;H7a;-0,925;0,5;1,0
H3s;H7s;-0,338;0,5;1,0
H3s;H10a;0,506;0,5;1,0
H3s;H10s;-0,736;0,5;1,0
H4a;H4s;-0,218;0,5;1,0
H4a;H5;0,632;0,5;1,0
H4a;H7a;-2,503;0,5;1,0
H4a;H7s;-1,222;0,5;1,0
H4a;H10a;0,261;0,5;1,0
H4a;H10s;0,025;0,5;1,0
H4s;H5;-1,908;0,5;1,0
H4s;H7a;-0,772;0,5;1,0
H4s;H7s;-0,863;0,5;1,0
H4s;H10a;0,500;0,5;1,0
H4s;H10s;0,046;0,5;1,0
H5;H7a;1,994;0,5;1,0
H5;H7s;-1,785;0,5;1,0
H5;H10a;0,259;0,5;1,0
H5;H10s;0,228;0,5;1,0
H7a;H7s;2,613;0,5;1,0
H7a;H10a;0,074;0,5;1,0
H7a;H10s;0,144;0,5;1,0
H7s;H10a;0,071;0,5;1,0
H7s;H10s;0,233;0,5;1,0
H10a;H10s;-7,868;0,5;1,0
